운영기관,노선,대표역,원본역사명,도로명주소,위도,경도,데이터기준일자
한국철도공사,경부선,성균관대역,성균관대역,경기도 수원시 장안구 서부로 2149,37.300344,126.970861,2025-04-08
한국철도공사,경부선,화서역,화서역,경기도 수원시 팔달구 덕영대로 692,37.28399,126.989581,2025-04-08
한국철도공사,경부선,수원역,수원역,경기도 수원시 팔달구 덕영대로 924,37.266162,126.999821,2025-04-08
한국철도공사,경부선,독산역,독산역,서울시 금천구 벚꽃로 115,37.465994,126.889508,2025-04-08
한국철도공사,경부선,세류역,세류역,경기도 수원시 권선구 정조로 393-1,37.244102,127.013772,2025-04-08
한국철도공사,경부선,병점역,병점역,경기도 화성시 떡전골로 97,37.206821,127.033268,2025-04-08
한국철도공사,경부선,세마역,세마역,경기도 오산시 세마역로 88,37.187288,127.043279,2025-04-08
한국철도공사,경부선,오산대역,오산대역,경기도 오산시 청학로 236,37.169401,127.063081,2025-04-08
한국철도공사,경부선,오산역,오산역,경기도 오산시 오산동 역광장로 59,37.145472,127.066708,2025-04-08
한국철도공사,경부선,진위역,진위역,경기도 평택시 경기대로 1855,37.109771,127.062342,2025-04-08
한국철도공사,경부선,송탄역,송탄역,경기도 평택시 신장동 송탄공원로 43,37.075376,127.054397,2025-04-08
한국철도공사,경부선,서정리역,서정리역,경기도 평택시 탄현로 51,37.056459,127.052844,2025-04-08
한국철도공사,경부선,평택지제역,평택지제역,경기도 평택시 경기대로 777,37.018822,127.070269,2025-04-08
한국철도공사,경부선,평택역,평택역,경기도 평택시 평택로 51,36.990559,127.085496,2025-04-08
한국철도공사,경부선,성환역,성환역,충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128),36.915781,127.127007,2025-04-08
한국철도공사,경부선,직산역,직산역,충남 천안시 서북구 직산읍 천안대로 1471-33,36.870921,127.143774,2025-04-08
한국철도공사,경부선,두정역,두정역,충남 천안시 서북구 두정로 289(두정동 84-1),36.833791,127.148905,2025-04-08
한국철도공사,경부선,천안역,천안역,충남 천안시 동남구 대흥로 239(대흥동 57-1),36.810238,127.146417,2025-04-08
한국철도공사,경부선,당정역,당정역,경기도 군포시 당정역로 91,37.34338,126.948388,2025-04-08
한국철도공사,경부선,서동탄역,서동탄역,경기도 오산시 외삼미로 15번길 75-60,37.195675,127.051893,2025-04-08
한국철도공사,경부선,광명역,광명역,경기도 광명시 광명역로 21,37.415995,126.884523,2025-04-08
한국철도공사,안산과천선,산본역,산본역,경기도 군포시 번영로 504,37.358019,126.932969,2025-04-08
한국철도공사,안산과천선,대야미역,대야미역,경기도 군포시 대야1로 28,37.328304,126.917161,2025-04-08
한국철도공사,안산과천선,반월역,반월역,경기도 안산시 상록구 건건로 119-10,37.312244,126.903684,2025-04-08
한국철도공사,안산과천선,상록수역,상록수역,경기도 안산시 상록구 상록수로 61,37.302845,126.866533,2025-04-08
한국철도공사,수인선,한대앞역,한대앞역,경기도 안산시 상록구 충장로 337,37.309985,126.853506,2025-04-08
한국철도공사,안산과천선,한대앞역,한대앞역,경기도 안산시 상록구 충장로 337,37.309685,126.853656,2025-04-08
한국철도공사,수인선,중앙역,중앙역,경기도 안산시 단원구 중앙대로 918,37.316055,126.838532,2025-04-08
한국철도공사,안산과천선,중앙역,중앙역,경기도 안산시 단원구 중앙대로 918,37.316055,126.838532,2025-04-08
한국철도공사,수인선,고잔역,고잔역,경기도 안산시 단원구 중앙대로 784 ,37.316821,126.823094,2025-04-08
한국철도공사,안산과천선,고잔역,고잔역,경기도 안산시 단원구 중앙대로 784,37.316821,126.823094,2025-04-08
한국철도공사,수인선,초지역,초지역,경기도 안산시 단원구 중앙대로 620,37.320583,126.806151,2025-04-08
한국철도공사,안산과천선,초지역,초지역,경기도 안산시 단원구 중앙대로 620,37.320583,126.806151,2025-04-08
한국철도공사,수인선,안산역,안산역,경기도 안산시 단원구 중앙대로 462,37.327006,126.788748,2025-04-08
한국철도공사,안산과천선,안산역,안산역,경기도 안산시 단원구 중앙대로 462,37.327006,126.788748,2025-04-08
한국철도공사,수인선,능길역,능길역,경기도 안산시 단원구 황고개로 2,37.337488,126.767306,2025-04-08
한국철도공사,안산과천선,능길역,능길역,경기도 안산시 단원구 황고개로 2,37.337488,126.767306,2025-04-08
한국철도공사,수인선,정왕역,정왕역,경기도 시흥시 마유로 418길 15,37.351816,126.742844,2025-04-08
한국철도공사,안산과천선,정왕역,정왕역,경기도 시흥시 마유로 418길 15,37.351816,126.742844,2025-04-08
한국철도공사,수인선,오이도역,오이도역,경기도 시흥시 역전로 430,37.361773,126.738437,2025-04-08
한국철도공사,안산과천선,오이도역,오이도역,경기도 시흥시 역전로 430,37.361773,126.738437,2025-04-08
한국철도공사,안산과천선,수리산역,수리산역,경기도 군포시 번영로 385,37.350297,126.925537,2025-04-08
한국철도공사,경인선,개봉역,개봉역,서울시 구로구 경인로 40길 47,37.494698,126.858504,2025-04-08
한국철도공사,경인선,오류동역,오류동역,서울시 구로구 경인로 20길 13,37.4944,126.844551,2025-04-08
한국철도공사,경인선,역곡역,역곡역,경기도 부천시 원미구 역곡로 1(역곡동),37.48514,126.811622,2025-04-08
한국철도공사,경인선,부천역,부천역,경기도 부천시 소사구 부천로 1,37.484066,126.782779,2025-04-08
한국철도공사,경인선,송내역,송내역,경기도 부천시 소사구 송내대로 43,37.487626,126.753045,2025-04-08
한국철도공사,경인선,부평역,부평역,인천시 부평구 광장로 16,37.489457,126.724584,2025-04-08
한국철도공사,경인선,백운역,백운역,인천시 부평구 마장로 55번길 14,37.483301,126.707179,2025-04-08
한국철도공사,경인선,동암역,동암역,인천시 부평구 동암광장로 10,37.470835,126.703016,2025-04-08
한국철도공사,경인선,주안역,주안역,인천시 남구 주안로 95-19,37.465041,126.680702,2025-04-08
한국철도공사,경인선,주안역,주안역,인천시 남구 주안로 95-19,37.465041,126.680702,2025-12-31
한국철도공사,경인선,제물포역,제물포역,인천시 남구 경인로 129,37.466809,126.657165,2025-04-08
한국철도공사,경인선,동인천역,동인천역,인천시 중구 참외전로 119,37.475414,126.632598,2025-04-08
한국철도공사,경인선,인천역,인천역,인천시 중구 제물량로 269,37.476364,126.616936,2025-04-08
한국철도공사,경인선,구일역,구일역,서울시 구로구 구일로 133,37.495973,126.869201,2025-04-08
한국철도공사,경인선,부개역,부개역,인천시 부평구 수변로 22,37.488479,126.740549,2025-04-08
한국철도공사,경인선,간석역,간석역,인천시 남동구 석정로 522-14,37.464689,126.693408,2025-04-08
한국철도공사,경인선,도원역,도원역,인천시 동구 참외전로 245,37.468604,126.642824,2025-04-08
한국철도공사,경인선,온수역,온수역,서울시 구로구 부일로 872,37.492267,126.823399,2025-04-08
한국철도공사,경인선,중동역,중동역,경기도 부천시 소사구 중동로 73,37.486664,126.764474,2025-04-08
한국철도공사,경인선,도화역,도화역,인천시 남구 숙골로 24번길 9,37.466154,126.66846,2025-04-08
한국철도공사,분당선,수원역,수원역(분당),경기도 수원시 팔달구 덕영대로 944,37.266162,127.000082,2025-04-08
한국철도공사,분당선,서울숲역,서울숲역,서울시 성동구 왕십리로 지하 77,37.543647,127.044686,2025-04-08
한국철도공사,분당선,압구정로데오역,압구정로데오역,서울시 강남구 압구정동 495(강남구 압구정로 지하 402),37.527385,127.040555,2025-04-08
한국철도공사,분당선,강남구청역,강남구청역,서울시 강남구 학동로 지하 364,37.516572,127.041575,2025-04-08
한국철도공사,분당선,선정릉역,선정릉역,서울시 강남구 선릉로 지하 580(삼성동),37.510775,127.043717,2025-04-08
한국철도공사,분당선,가천대역,가천대역,경기도 성남시 수정구 성남대로 1332,37.448784,127.126677,2025-04-08
한국철도공사,분당선,태평역,태평역,경기도 성남시 수정구 성남대로 지하 1229번지,37.439842,127.127746,2025-04-08
한국철도공사,분당선,모란역,모란역,경기도 성남시 중원구 성남대로 지하 1147(성남동 1575),37.432124,127.129064,2025-04-08
한국철도공사,분당선,야탑역,야탑역,경기도 성남시 성남대로 지하 903(야탑동 688-1),37.41132,127.128661,2025-04-08
한국철도공사,분당선,서현역,서현역,경기도 성남시 분당구 성남대로 지하 601,37.384931,127.123249,2025-04-08
한국철도공사,분당선,수내역,수내역,경기도 성남시 분당구 성남대로 지하 491(수내동),37.378435,127.114216,2025-04-08
한국철도공사,분당선,정자역,정자역,경기도 성남시 분당구 성남대로 지하 333(정자동),37.366037,127.108091,2025-04-08
한국철도공사,분당선,미금역,미금역,경기도 성남시 수정구 성남대로 지하 156,37.350078,127.108952,2025-04-08
한국철도공사,분당선,오리역,오리역,경기도 성남시 분당구 성남대로 지하 55(구미동 795),37.339832,127.108985,2025-04-08
한국철도공사,분당선,이매역,이매역,경기도 성남시 성남대로 지하 738,37.395846,127.128272,2025-04-08
한국철도공사,분당선,보정역,보정역,경기도 용인시 기흥구 용구대로 2560  _x000D_,37.31274,127.108219,2025-04-08
한국철도공사,분당선,죽전역,죽전역,경기도 용인시 수지구 포은대로 530(죽전동 1014),37.324575,127.107385,2025-04-08
한국철도공사,분당선,구성역,구성역,경기도 용인시 기흥구 용구대로 2403,37.299013,127.105664,2025-04-08
한국철도공사,분당선,신갈역,신갈역,경기도 용인시 기흥구 기흥로 136,37.286127,127.111311,2025-04-08
한국철도공사,분당선,기흥역,기흥역,경기도 용인시 중부대로 460,37.275657,127.115944,2025-04-08
한국철도공사,분당선,상갈역,상갈역,경기도 용인시 기흥구 금화로 지하 40,37.261797,127.108718,2025-04-08
한국철도공사,분당선,청명역,청명역,경기도 수원시 영통구 봉영로 지하 1670,37.259485,127.078945,2025-04-08
한국철도공사,분당선,영통역,영통역,경기도 수원시 영통구 봉영로 지하 1560,37.251521,127.071341,2025-04-08
한국철도공사,분당선,망포역,망포역,경기도 수원시 영통구 봉영로 지하 1520,37.245793,127.057367,2025-04-08
한국철도공사,분당선,매탄권선역,매탄권선역,경기도 수원시 영통구 권선로 841,37.252458,127.040824,2025-04-08
한국철도공사,분당선,수원시청역,수원시청역,경기도 수원시 권선구 효원로 270,37.261941,127.030736,2025-04-08
한국철도공사,분당선,매교역,매교역,경기도 수원시 팔달구 효원로 126,37.265502,127.015657,2025-04-08
한국철도공사,수인선,고색역,고색역,경기도 수원시 권선구 매송고색로 지하690(고색동),37.249829,126.9805899,2025-04-08
한국철도공사,수인선,오목천역,오목천역,경기도 수원시 권선구 삼천병마로 1576(오목천동),37.243011,126.9636354,2025-04-08
한국철도공사,수인선,어천역,어천역,경기도 화성시 매송면 화성로 2227-5(어천리),37.250076,126.908805,2025-04-08
한국철도공사,수인선,야목역,야목역,경기도 화성시 매송면 본오매송로 286(야목리),37.261211,126.884029,2025-04-08
한국철도공사,수인선,사리역,사리역,경기도 안산시 상록구 충장로 103(사동),37.290809,126.857172,2025-04-08
한국철도공사,수인선,달월역,달월역,경기도 시흥시 서해안로 736번길 55(월곶동),37.379993,126.745431,2025-04-08
한국철도공사,수인선,월곶역,월곶역,경기도 시흥시 월곶중앙로 14번길 56,37.39189,126.742741,2025-04-08
한국철도공사,수인선,소래포구역,소래포구역,인천시 남동구 소래역로 51,37.400963,126.733533,2025-04-08
한국철도공사,수인선,인천논현역,인천논현역,인천시 남동구 청능대로 567,37.400641,126.722495,2025-04-08
한국철도공사,수인선,호구포역,호구포역,인천시 남동구 호구포로 205,37.401622,126.708682,2025-04-08
한국철도공사,수인선,남동인더스파크역,남동인더스파크역,인천시 남동구 은청로 17,37.407668,126.695613,2025-04-08
한국철도공사,수인선,원인재역,원인재역,인천시 연수구 벚꽃로 195,37.412921,126.686952,2025-04-08
한국철도공사,수인선,연수역,연수역,인천시 연수구 벚꽃로 115,37.417769,126.678991,2025-04-08
한국철도공사,수인선,송도역,송도역,인천시 연수구 비류대로 175(옥련동),37.429714,126.654486,2025-04-08
한국철도공사,수인선,인하대역,인하대역,인천시 남구 용현동 294-3,37.448191,126.649832,2025-04-08
한국철도공사,수인선,숭의역,숭의역,인천시 남구 인주대로 지하6,37.460891,126.638035,2025-04-08
한국철도공사,수인선,신포역,신포역,인천시 중구 우현로 지하 3,37.468442,126.624509,2025-04-08
한국철도공사,수인선,인천역,인천역,인천시 중구 제물량로 269,37.476364,126.6174236,2025-04-08
한국철도공사,경원선,방학역,방학역,서울시 도봉구 도봉로 150다길 3,37.667471,127.044295,2025-04-08
한국철도공사,경원선,도봉역,도봉역,서울시 도봉구 도봉로 170길 2,37.679441,127.045521,2025-04-08
한국철도공사,경원선,도봉산역,도봉산역,서울시 도봉구 도봉로 964-33,37.689603,127.046047,2025-04-08
한국철도공사,경원선,망월사역,망월사역,경기도 의정부시 평화로 221,37.710499,127.047361,2025-04-08
한국철도공사,경원선,회룡역,회룡역,경기도 의정부시 평화로 363,37.724037,127.047319,2025-04-08
한국철도공사,경원선,의정부역,의정부역,경기도 의정부시 평화로 525,37.73873,127.045891,2025-04-08
한국철도공사,경원선,가능역,가능역,경기도 의정부시 평화로 633,37.748362,127.044251,2025-04-08
한국철도공사,경원선,녹양역,녹양역,경기도 의정부시 평화로 757(녹양동 973),37.759416,127.042272,2025-04-08
한국철도공사,경원선,양주역,양주역,경기도 양주시 평화로 919(남방동 94-1),37.774281,127.044719,2025-04-08
한국철도공사,경원선,덕계역,덕계역,경기도 양주시 고덕로 139번길 317,37.818761,127.056676,2025-04-08
한국철도공사,경원선,덕정역,덕정역,경기도 양주시 화합로 1356,37.843216,127.061511,2025-04-08
한국철도공사,경원선,지행역,지행역,경기도 동두천시 평화로 2285(지행동),37.892361,127.055734,2025-04-08
한국철도공사,경원선,동두천중앙역,동두천중앙역,경기도 동두천시 동두천로 228(생연동 682),37.901818,127.056528,2025-04-08
한국철도공사,경원선,보산역,보산역,경기도 동두천시 평화로 2539(보산동),37.914268,127.057134,2025-04-08
한국철도공사,경원선,동두천역,동두천역,경기도 동두천시 평화로 2687(동두천동 245-210),37.927569,127.054825,2025-04-08
한국철도공사,경원선,소요산역,소요산역,경기도 동두천시 평화로 2925(상봉암동 126),37.948608,127.061007,2025-04-08
한국철도공사,경원선,청산역,청산역,경기도 연천군 청산면 초성리 170-1,37.995138,127.074097,2025-04-08
한국철도공사,경원선,전곡역,전곡역,경기도 연천군 전곡읍 전곡역로 75(전곡리),38.024041,127.071913,2025-04-08
한국철도공사,경원선,연천역,연천역,경기도 연천군 연천읍 연천로 273-7(차탄리),38.100485,127.07368,2025-04-08
한국철도공사,일산선,원흥역,원흥역,"경기도 고양시 덕양구 권율대로 681 (원흥동, 원흥역) 원흥역",37.650709,126.873239,2025-04-08
한국철도공사,일산선,지축역,지축역,경기도 고양시 덕양구 삼송로 300(지축동),37.648114,126.913746,2025-12-31
한국철도공사,일산선,삼송역,삼송역,경기도 고양시 덕양구 삼송로 194,37.653096,126.895559,2025-04-08
한국철도공사,일산선,원당역,원당역,경기도 고양시 덕양구 덕양대로 1429(성사1동 4100-7),37.653103,126.842891,2025-04-08
한국철도공사,일산선,화정역,화정역,경기도 고양시 덕양구 화정로 60 화정역,37.634708,126.832503,2025-04-08
한국철도공사,경의중앙선,대곡역,대곡역,경기도 고양시 덕양구 대주로 107번길 71-81(대장동 420-1),37.631629,126.810225,2025-04-08
한국철도공사,서해선,대곡역,대곡역,경기도 고양시 덕양구 대주로 107번길 71-81(대장동 420-1),37.631629,126.809802,2025-04-08
한국철도공사,일산선,대곡역,대곡역,경기도 고양시 덕양구 대주로 107번길 71-81(대장동 420-1),37.631629,126.811025,2025-04-08
한국철도공사,일산선,백석역,백석역,경기도 고양시 일산동구 중앙로 1042,37.642973,126.788109,2025-04-08
한국철도공사,일산선,마두역,마두역,경기도 고양시 일산동구 중앙로 지하 1180(마두동),37.652185,126.777641,2025-04-08
한국철도공사,일산선,정발산역,정발산역,경기도 고양시 일산동구 마두 1동 1123(일산동구 중앙로 1270),37.659709,126.773254,2025-04-08
한국철도공사,일산선,주엽역,주엽역,경기도 고양시 일산서구 중앙로 1432(주엽동 166-7),37.670138,126.761232,2025-04-08
한국철도공사,일산선,대화역,대화역,경기도 고양시 일산서구 중앙로 1569(대화동 2221),37.675883,126.747756,2025-04-08
한국철도공사,서해선,김포공항역,김포공항역,서울특별시 강서구 하늘길 지하 77,37.5621179,126.804056,2025-04-08
한국철도공사,서해선,원종역,원종역,경기도 부천시 원종동 404,37.5240628,126.8048386,2025-04-08
한국철도공사,서해선,부천종합운동장역,부천종합운동장역,경기도 부천시 길주로 지하 502,37.505852,126.797498,2025-04-08
한국철도공사,경인선,소사역,소사역,경기도 부천시 소사구 경인로 363,37.482755,126.795654,2025-04-08
한국철도공사,서해선,소사역,소사역,경기도 부천시 소사구 경인로 363,37.482755,126.7950654,2025-04-08
한국철도공사,서해선,소새울역,소새울역,경기도 부천시 소사로 지하 284,37.4685046,126.797228,2025-04-08
한국철도공사,서해선,시흥대야역,시흥대야역,경기도 부천시 소사로 지하 120,37.4504787,126.793142,2025-04-08
한국철도공사,서해선,신천역,신천역,경기도 시흥시 서해안로 지하 1670,37.4391147,126.786835,2025-04-08
한국철도공사,서해선,신현역,신현역,경기도 시승시 신현로 12번길 지하 2-10,37.4091399,126.78788,2025-04-08
한국철도공사,서해선,시흥시청역,시흥시청역,경기도 시흥시 시흥대로 지하 467,37.3814109,126.805946,2025-04-08
한국철도공사,서해선,시흥능곡역,시흥능곡역,경기도 시흥시 시흥대로 지하 327,37.3699903,126.808594,2025-04-08
한국철도공사,서해선,달미역,달미역,경기도 안산시 단원구 순환로 지하 160,37.3490003,126.809318,2025-04-08
한국철도공사,서해선,선부역,선부역,경기도 안산시 단원구 선부광장로 34,37.33459,126.81,2025-04-08
한국철도공사,서해선,초지역,초지역,경기도 안산시 단원구 중앙대로 620,37.320083,126.808051,2025-04-08
한국철도공사,서해선,시우역,시우역,경기도 안산시 단원구 동산로 지하 50,37.3130967,126.795503,2025-04-08
한국철도공사,서해선,원시역,원시역,경기도 안산시 단원구 선단로 지하 70,37.302654,126.7867897,2025-04-08
한국철도공사,대경선,구미역,구미역,경북 구미시 구미중앙로 76,36.128278,128.331071,2025-04-08
한국철도공사,대경선,사곡역,사곡역,경북 구미시 상사서로 173-16,36.098508,128.356416,2025-04-08
한국철도공사,대경선,북삼역,북삼역,경북 칠곡군 북삼읍 율리 847,36.0560326479866,128.345278,2026-02-28
한국철도공사,대경선,왜관역,왜관역,경북 칠곡군 왜관읍 중앙로8길 10,35.991821,128.400391,2025-04-08
한국철도공사,대경선,서대구역,서대구역,대구 서구 와룡로 527,35.881734,128.540121,2025-04-08
한국철도공사,대경선,대구역,대구역,대구 북구 태평로 161,35.876,128.5961,2025-04-08
한국철도공사,대경선,동대구역,동대구역,대구 동구 동대구로 550,35.879376,128.628807,2025-04-08
한국철도공사,대경선,경산역,경산역,경북 경산시 중앙로1,35.8192,128.7276,2025-04-08
한국철도공사,동해선,부전역,부전역,부산광역시 부산진구 부전로 181,35.164668,129.06011,2025-04-08
한국철도공사,동해선,거제해맞이역,거제해맞이역,부산광역시 연제구 거제동 619-1,35.181197,129.069015,2025-04-08
한국철도공사,동해선,거제역,거제역,부산광역시 연제구 거제동 419-2,35.18958,129.074385,2025-04-08
한국철도공사,동해선,교대역,교대역,부산시 연제구 중앙대로 1196,35.1938,129.07958,2025-04-08
한국철도공사,동해선,동래역,동래역,부산광역시 동래구 낙민동 130-4,35.204714,129.0773502,2025-04-08
한국철도공사,동해선,안락역,안락역,부산광역시 동래구 안락동 201-2,35.196007,129.101062,2025-04-08
한국철도공사,동해선,재송역,재송역,부산시 해운대구 해운대로 100,35.188,129.120109,2025-04-08
한국철도공사,동해선,센텀역,센텀역,부산시 해운대구 해운대로 210,35.1793,129.1245,2025-04-08
한국철도공사,동해선,벡스코역,벡스코역,부산광역시 해운대구 우동 1111-2,35.1717,129.135958,2025-04-08
한국철도공사,동해선,신해운대역,신해운대역,부산시 해운대구 장산로 427,35.181832,129.176696,2025-04-08
한국철도공사,동해선,송정역,송정역,부산시 해운대구 해운대로 1147,35.187832,129.202069,2025-04-08
한국철도공사,동해선,오시리아역,오시리아역,부산광역시 기장군 기장읍 당사리 261-8,35.196256,129.208291,2025-04-08
한국철도공사,동해선,기장역,기장역,부산시 기장군 기장읍 차성로288번길 86,35.244627,129.2188951,2025-04-08
한국철도공사,동해선,일광역,일광역,부산광역시 기장군 일광면 이천리 750-4,35.2675565,129.2330307,2025-04-08
한국철도공사,동해선,부산원동역,부산원동역,부산시 동래구 안락동 52-2,35.1938,129.113709,2025-04-08
한국철도공사,동해선,좌천역,좌천역,부산시 기장군 장안읍 좌천리 239-4,35.311838,129.245197,2025-04-08
한국철도공사,동해선,월내역,월내역,부산시 기장군 장안읍 월내리 141-4,35.328177,129.276626,2025-04-08
한국철도공사,동해선,서생역,서생역,울산시 울주군 서생면 화산리 1228-5,35.346121,129.29304,2025-04-08
한국철도공사,동해선,남창역,남창역,울산시 울주군 온양읍 남창리 42-36,35.419713,129.28223,2025-04-08
한국철도공사,동해선,망양역,망양역,울산시 울주군 온양읍 망양리 484-1,35.456519,129.287856,2025-04-08
한국철도공사,동해선,덕하역,덕하역,울산시 울주군 청량읍 상남리 533-15,35.494007,129.303094,2025-04-08
한국철도공사,동해선,개운포역,개운포역,울산시 남구 상개리 97-1,35.507884,129.321097,2025-04-08
한국철도공사,동해선,태화강역,태화강역,울산광역시 남구 산업로 654,35.538669,129.353269,2025-04-08
