"업체명","적용지역","광역지역","상위지역","하위지역","대표역","대표역주소","위치표시","주소표시","역거리km","역사용여부","계산상가까운역"
"한국미인테라피","인천","인천","제물포구","개항동","인천역","인천시 중구 제물량로 269","인천역 인근","인천시 중구 제물량로 269","0.71","Y","인천역"
"한국미인테라피","인천","인천","제물포구","금창동","도원역","인천시 동구 참외전로 245","도원역 인근","인천시 동구 참외전로 245","0.40","Y","도원역"
"한국미인테라피","인천","인천","제물포구","도원동","도원역","인천시 동구 참외전로 245","도원역 인근","인천시 동구 참외전로 245","0.29","Y","도원역"
"한국미인테라피","인천","인천","제물포구","동인천동","동인천역","인천시 중구 참외전로 119","동인천역 인근","인천시 중구 참외전로 119","0.41","Y","동인천역"
"한국미인테라피","인천","인천","제물포구","만석동","인천역","인천시 중구 제물량로 269","인천역 인근","인천시 중구 제물량로 269","1.13","Y","인천역"
"한국미인테라피","인천","인천","제물포구","송림동","도원역","인천시 동구 참외전로 245","도원역 인근","인천시 동구 참외전로 245","1.11","Y","도원역"
"한국미인테라피","인천","인천","제물포구","송현동","동인천역","인천시 중구 참외전로 119","동인천역 인근","인천시 중구 참외전로 119","1.43","Y","동인천역"
"한국미인테라피","인천","인천","제물포구","신포동","신포역","인천시 중구 우현로 지하 3","신포역 인근","인천시 중구 우현로 지하 3","0.34","Y","신포역"
"한국미인테라피","인천","인천","제물포구","신흥동","숭의역","인천시 남구 인주대로 지하6","숭의역 인근","인천시 남구 인주대로 지하6","0.56","Y","숭의역"
"한국미인테라피","인천","인천","제물포구","연안동","신포역","인천시 중구 우현로 지하 3","신포역 인근","인천시 중구 우현로 지하 3","3.23","Y","신포역"
"한국미인테라피","인천","인천","제물포구","율목동","동인천역","인천시 중구 참외전로 119","동인천역 인근","인천시 중구 참외전로 119","0.63","Y","동인천역"
"한국미인테라피","인천","인천","제물포구","화수동","동인천역","인천시 중구 참외전로 119","동인천역 인근","인천시 중구 참외전로 119","0.79","Y","동인천역"
"한국미인테라피","인천","인천","제물포구","화평동","동인천역","인천시 중구 참외전로 119","동인천역 인근","인천시 중구 참외전로 119","0.45","Y","동인천역"
"한국미인테라피","아산","충남","아산","도고면","신창(순천향대)역","충남 아산시 신창면 행목로 50","신창(순천향대)역 인근","충남 아산시 신창면 행목로 50","5.55","Y","신창(순천향대)역"
"한국미인테라피","아산","충남","아산","둔포면","성환역","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","성환역 인근","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","7.88","Y","성환역"
"한국미인테라피","아산","충남","아산","배방읍","배방역","충남 아산시 배방읍 온천대로 1967","배방역 인근","충남 아산시 배방읍 온천대로 1967","1.79","Y","배방역"
"한국미인테라피","아산","충남","아산","선장면","신창(순천향대)역","충남 아산시 신창면 행목로 50","신창(순천향대)역 인근","충남 아산시 신창면 행목로 50","7.72","Y","신창(순천향대)역"
"한국미인테라피","아산","충남","아산","송악면","온양온천역","충남 아산시 온천대로 1496(온천동 56-9)","온양온천역 인근","충남 아산시 온천대로 1496(온천동 56-9)","5.57","Y","온양온천역"
"한국미인테라피","아산","충남","아산","신창면","신창(순천향대)역","충남 아산시 신창면 행목로 50","신창(순천향대)역 인근","충남 아산시 신창면 행목로 50","2.80","Y","신창(순천향대)역"
"한국미인테라피","아산","충남","아산","염치읍","온양온천역","충남 아산시 온천대로 1496(온천동 56-9)","온양온천역 인근","충남 아산시 온천대로 1496(온천동 56-9)","4.67","Y","온양온천역"
"한국미인테라피","아산","충남","아산","영인면","","","영인면 중심","충남 아산 영인면","11.89","N","온양온천역"
"한국미인테라피","아산","충남","아산","온양동","","","온양동 중심","충남 아산 온양동","","N",""
"한국미인테라피","아산","충남","아산","음봉면","","","음봉면 중심","충남 아산 음봉면","8.48","N","직산역"
"한국미인테라피","아산","충남","아산","인주면","","","인주면 중심","충남 아산 인주면","11.70","N","신창(순천향대)역"
"한국미인테라피","아산","충남","아산","탕정면","탕정역","충청남도 아산시 탕정면 매곡중앙6로 11","탕정역 인근","충청남도 아산시 탕정면 매곡중앙6로 11","2.74","Y","탕정역"
"한국미인테라피","천안","충남","천안","광덕면","","","광덕면 중심","충남 천안 광덕면","11.79","N","배방역"
"한국미인테라피","천안","충남","천안","동면","","","동면 중심","충남 천안 동면","19.58","N","천안역"
"한국미인테라피","천안","충남","천안","목천읍","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","6.75","Y","천안역"
"한국미인테라피","천안","충남","천안","문성동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","0.36","Y","천안역"
"한국미인테라피","천안","충남","천안","백석동","두정역","충남 천안시 서북구 두정로 289(두정동 84-1)","두정역 인근","충남 천안시 서북구 두정로 289(두정동 84-1)","2.96","Y","두정역"
"한국미인테라피","천안","충남","천안","병천면","","","병천면 중심","충남 천안 병천면","14.97","N","천안역"
"한국미인테라피","천안","충남","천안","봉명동","봉명역","충남 천안시 동남구 차돌로 51(봉명동 20-2)","봉명역 인근","충남 천안시 동남구 차돌로 51(봉명동 20-2)","0.56","Y","봉명역"
"한국미인테라피","천안","충남","천안","부성동","","","부성동 중심","충남 천안 부성동","","N",""
"한국미인테라피","천안","충남","천안","북면","","","북면 중심","충남 천안 북면","10.73","N","두정역"
"한국미인테라피","천안","충남","천안","불당동","아산역","충남 아산시 배방읍 희망로 90(장재리 325-3)","아산역 인근","충남 아산시 배방읍 희망로 90(장재리 325-3)","2.24","Y","아산역"
"한국미인테라피","천안","충남","천안","성거읍","직산역","충남 천안시 서북구 직산읍 천안대로 1471-33","직산역 인근","충남 천안시 서북구 직산읍 천안대로 1471-33","4.85","Y","직산역"
"한국미인테라피","천안","충남","천안","성남면","","","성남면 중심","충남 천안 성남면","11.50","N","천안역"
"한국미인테라피","천안","충남","천안","성정동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","0.93","Y","천안역"
"한국미인테라피","천안","충남","천안","성환읍","성환역","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","성환역 인근","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","0.17","Y","성환역"
"한국미인테라피","천안","충남","천안","수신면","","","수신면 중심","충남 천안 수신면","15.43","N","천안역"
"한국미인테라피","천안","충남","천안","신방동","쌍용(나사렛대)역","충청남도 천안시 서북구 쌍용19로 20  _x000D_","쌍용(나사렛대)역 인근","충청남도 천안시 서북구 쌍용19로 20  _x000D_","1.13","Y","쌍용(나사렛대)역"
"한국미인테라피","천안","충남","천안","신안동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","1.48","Y","천안역"
"한국미인테라피","천안","충남","천안","쌍용동","봉명역","충남 천안시 동남구 차돌로 51(봉명동 20-2)","봉명역 인근","충남 천안시 동남구 차돌로 51(봉명동 20-2)","0.35","Y","봉명역"
"한국미인테라피","천안","충남","천안","원성동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","1.30","Y","천안역"
"한국미인테라피","천안","충남","천안","일봉동","봉명역","충남 천안시 동남구 차돌로 51(봉명동 20-2)","봉명역 인근","충남 천안시 동남구 차돌로 51(봉명동 20-2)","0.51","Y","봉명역"
"한국미인테라피","천안","충남","천안","입장면","","","입장면 중심","충남 천안 입장면","8.16","N","직산역"
"한국미인테라피","천안","충남","천안","중앙동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","1.26","Y","천안역"
"한국미인테라피","천안","충남","천안","직산읍","직산역","충남 천안시 서북구 직산읍 천안대로 1471-33","직산역 인근","충남 천안시 서북구 직산읍 천안대로 1471-33","0.92","Y","직산역"
"한국미인테라피","천안","충남","천안","청룡동","봉명역","충남 천안시 동남구 차돌로 51(봉명동 20-2)","봉명역 인근","충남 천안시 동남구 차돌로 51(봉명동 20-2)","2.50","Y","봉명역"
