"업체명","적용지역","광역지역","상위지역","하위지역","지역위도","지역경도","지오코딩상태","대표역","역노선","역운영기관","역도로명주소","역거리km","검토필요","검색결과주소"
"한국미인테라피","서울","서울","용산구","용문동","37.5380978","126.9586211","OK","효창공원앞역","6호선","서울교통공사","서울특별시 용산구 백범로 지하287(효창동)","0.27","","용문동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","용산2가동","37.5388210","126.9836884","OK","녹사평역","6호선","서울교통공사","서울특별시 용산구 녹사평대로 지하195(용산동4가)","0.53","","용산2가동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","원효로동","37.5355383","126.9535053","OK","마포역","5호선","서울교통공사","서울특별시 마포구 마포대로 지하33(도화동)","0.81","","원효로동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","이촌동","37.5192594","126.9665446","OK","이촌역","경원선","한국철도공사","서울시 용산구 이촌로 71길 42","0.73","","이촌동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","이태원동","37.5384200","126.9920000","OK","이태원역","6호선","서울교통공사","서울특별시 용산구 이태원로 지하177(이태원동)","0.48","","이태원동, 이태원2동, 용산구, 서울특별시, 04344, 대한민국"
"한국미인테라피","서울","서울","용산구","청파동","37.5484522","126.9672724","OK","서울역","인천국제공항선","공항철도주식회사","서울특별시 용산구 청파로 378","0.55","","청파동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","한강로동","37.5306543","126.9674196","OK","이촌역","4호선","서울교통공사","서울특별시 용산구 서빙고로 지하83(용산동5가)","0.17","","한강로동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","한남동","37.5382200","127.0074000","OK","한강진역","6호선","서울교통공사","서울특별시 용산구 이태원로 지하287(한남동)","0.52","","한남동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","효창동","37.5434100","126.9603700","OK","효창공원앞역","6호선","서울교통공사","서울특별시 용산구 백범로 지하287(효창동)","0.47","","효창동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","후암동","37.5501100","126.9802800","OK","서울역","4호선","서울교통공사","서울특별시 용산구 한강대로 지하392(동자동)","0.75","","후암동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","갈현동","37.6208998","126.9127557","OK","연신내역","6호선","서울교통공사","서울특별시 은평구 통일로 지하849(갈현동)","0.73","","갈현동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","구산동","37.6122812","126.9082658","OK","구산역","6호선","서울교통공사","서울특별시 은평구 연서로 지하137-1(구산동)","0.80","","구산동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","녹번동","37.6040879","126.9317233","OK","녹번역","3호선","서울교통공사","서울특별시 은평구 통일로 지하602-1(녹번동)","0.50","","녹번동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","대조동","37.6126100","126.9227835","OK","구산역","6호선","서울교통공사","서울특별시 은평구 연서로 지하137-1(구산동)","0.51","","대조동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","불광동","37.6194236","126.9354046","OK","독바위역","6호선","서울교통공사","서울특별시 은평구 불광로 지하129-1(불광동)","0.24","","불광동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","수색동","37.5851873","126.8948584","OK","수색역","경의중앙선","한국철도공사","서울시 은평구 수색로 261-1","0.49","","수색동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","신사동","37.5957252","126.9085503","OK","새절역","6호선","서울교통공사","서울특별시 은평구 증산로 지하400(신사동)","0.68","","신사동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","역촌동","37.6049941","126.9148856","OK","역촌역","6호선","서울교통공사","서울특별시 은평구 서오릉로 지하63(녹번동)","0.70","","역촌동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","응암동","37.5926573","126.9216114","OK","새절역","6호선","서울교통공사","서울특별시 은평구 증산로 지하400(신사동)","0.72","","응암동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","증산동","37.5831882","126.9055622","OK","증산역","6호선","서울교통공사","서울특별시 은평구 증산로 지하306(증산동)","0.38","","증산동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","진관동","37.6421169","126.9354305","OK","구파발역","3호선","서울교통공사","서울특별시 은평구 진관2로 지하15-25 (진관동)","1.58","","진관동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","4가동","37.5779119","126.9930777","OK","종로3가역","5호선","서울교통공사","서울특별시 종로구 돈화문로11길 지하 26(돈의동)","0.64","","종로1·2·3·4가동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","6가동","37.5730770","127.0037308","OK","종로5가역","1호선","서울교통공사","서울특별시 종로구 종로 지하216(종로5가)","0.28","","종로5·6가동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","가회동","37.5840597","126.9864644","OK","안국역","3호선","서울교통공사","서울특별시 종로구 율곡로 지하62(안국동)","0.84","","가회동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","교남동","37.5716654","126.9633904","OK","독립문역","3호선","서울교통공사","서울특별시 서대문구 통일로 지하247(현저동)","0.58","","교남동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","무악동","37.5767200","126.9581200","OK","독립문역","3호선","서울교통공사","서울특별시 서대문구 통일로 지하247(현저동)","0.24","","무악동, 종로구, 서울특별시, 03024, 대한민국"
"한국미인테라피","서울","서울","종로구","부암동","37.5949602","126.9657272","OK","무악재역","3호선","서울교통공사","서울특별시 서대문구 통일로 지하361(홍제동)","1.94","","부암동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","사직동","37.5738317","126.9703028","OK","경복궁역","3호선","서울교통공사","서울특별시 종로구 사직로 지하130(적선동)","0.37","","사직동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","삼청동","37.5896400","126.9811200","OK","안국역","3호선","서울교통공사","서울특별시 종로구 율곡로 지하62(안국동)","1.50","","삼청동, 종로구, 서울특별시, 03050, 대한민국"
"한국미인테라피","서울","서울","종로구","숭인동","37.5764800","127.0184800","OK","동묘앞역","1호선","서울교통공사","서울특별시 종로구 종로 359(숭인동)","0.40","","숭인동, 숭인1동, 종로구, 서울특별시, 03110, 대한민국"
"한국미인테라피","서울","서울","종로구","이화동","37.5766300","127.0051500","OK","혜화역","4호선","서울교통공사","서울특별시 종로구 대학로 지하120(명륜4가)","0.67","","이화동, 종로구, 서울특별시, 03100, 대한민국"
"한국미인테라피","서울","서울","종로구","창신동","37.5759500","127.0131300","OK","동묘앞역","1호선","서울교통공사","서울특별시 종로구 종로 359(숭인동)","0.42","","창신동, 창신3동, 종로구, 서울특별시, 03103, 대한민국"
"한국미인테라피","서울","서울","종로구","청운효자동","37.5849757","126.9684832","OK","경복궁역","3호선","서울교통공사","서울특별시 종로구 사직로 지하130(적선동)","1.11","","청운효자동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","평창동","37.6159731","126.9676478","OK","독바위역","6호선","서울교통공사","서울특별시 은평구 불광로 지하129-1(불광동)","3.06","","평창동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","혜화동","37.5875500","127.0021700","OK","한성대입구역","4호선","서울교통공사","서울특별시 성북구 삼선교로 지하1(삼선동1가)","0.35","","혜화동, 종로구, 서울특별시, 03076, 대한민국"
"한국미인테라피","서울","서울","중구","광희동","37.5655625","127.0071401","OK","동대문역사문화공원역","4호선","서울교통공사","서울특별시 중구 장충단로 지하230(광희동2가)","0.08","","광희동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","다산동","37.5548536","127.0080699","OK","약수역","6호선","서울교통공사","서울특별시 중구 다산로 지하115(신당동)","0.21","","다산동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","동화동","37.5607687","127.0175424","OK","청구역","5호선","서울교통공사","서울특별시 중구 청구로 지하77(신당동)","0.34","","동화동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","명동","37.5613134","126.9850861","OK","명동역","4호선","서울교통공사","서울특별시 중구 퇴계로 지하126(충무로2가)","0.11","","명동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","소공동","37.5636592","126.9794961","OK","시청역","1호선","서울교통공사","서울특별시 중구 세종대로 지하101(정동)","0.27","","소공동, 중구, 서울특별시, 04531, 대한민국"
"한국미인테라피","서울","서울","중구","신당동","37.5651969","127.0132200","OK","신당역","6호선","서울교통공사","서울특별시 중구 다산로 지하260(흥인동)","0.28","","신당동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","약수동","37.5496054","127.0101079","OK","버티고개역","6호선","서울교통공사","서울특별시 중구 다산로 지하38(신당동)","0.33","","약수동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","을지로동","37.5664192","126.9968622","OK","을지로4가역","2호선","서울교통공사","서울특별시 중구 을지로 지하178(을지로4가)","0.07","","을지로동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","장충동","37.5557749","127.0029706","OK","동대입구역","3호선","서울교통공사","서울특별시 중구 동호로 지하256(장충동2가)","0.42","","장충동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","중림동","37.5567609","126.9663037","OK","충정로역","2호선","서울교통공사","서울특별시 서대문구 서소문로 지하17(충정로3가)","0.37","","중림동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","청구동","37.5565812","127.0147653","OK","약수역","3호선","서울교통공사","서울특별시 중구 다산로 지하122(신당동)","0.41","","청구동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","필동","37.5567795","126.9926577","OK","충무로역","3호선","서울교통공사","서울특별시 중구 퇴계로 지하214(필동2가)","0.53","","필동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","황학동","37.5675499","127.0217200","OK","신당역","2호선","서울교통공사","서울특별시 중구 퇴계로 지하431-1(신당동)","0.29","","황학동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","회현동","37.5570967","126.9762286","OK","회현역","4호선","서울교통공사","서울특별시 중구 퇴계로 지하54(남창동)","0.26","","회현동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","8동","37.6024751","127.1070410","OK","신내역","6호선","서울교통공사","서울특별시 중랑구 용마산로136길 33 신내차량기지","1.15","","8동, 망우로81길, 경남아파트 (37), 망우동, 망우본동, 중랑구, 서울특별시, 02062, 대한민국"
"한국미인테라피","서울","서울","중랑구","망우동","37.6008638","127.1076269","OK","신내역","6호선","서울교통공사","서울특별시 중랑구 용마산로136길 33 신내차량기지","1.33","","망우동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","망우본동","37.6028465","127.1089737","OK","신내역","6호선","서울교통공사","서울특별시 중랑구 용마산로136길 33 신내차량기지","1.16","","망우본동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","면목동","37.5817944","127.0910424","OK","사가정역","7호선","서울교통공사","서울특별시 중랑구 사가정로 지하393(면목동)","0.24","","면목동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","면목본동","37.5892468","127.0892776","OK","면목역","7호선","서울교통공사","서울특별시 중랑구 면목로 지하407(면목동) ","0.17","","면목본동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","묵동","37.6127705","127.0785200","OK","먹골역","7호선","서울교통공사","서울특별시 중랑구 동일로 지하901(묵동)","0.25","","묵동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","상봉동","37.6001644","127.0909024","OK","망우역","경춘선","한국철도공사","서울시 중랑구 망우로 55길 11-10","0.10","","상봉동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","신내동","37.6107129","127.0931277","OK","봉화산역","6호선","서울교통공사","서울특별시 중랑구 신내로 지하232(신내동)","0.77","","신내동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","중화동","37.6005135","127.0793787","OK","중화역","7호선","서울교통공사","서울특별시 중랑구 동일로 지하797(중화동)","0.23","","중화동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","인천","인천","강화군","강화읍","37.7482072","126.4835323","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","16.54","15km초과","강화읍, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","교동면","37.7884282","126.2696329","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","34.46","15km초과","교동면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","길상면","37.6265000","126.4988400","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","10.34","8km초과","길상면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","내가면","37.7191220","126.3858798","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","21.90","15km초과","내가면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","불은면","37.6782700","126.4927200","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","11.48","8km초과","불은면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","삼산면","37.7083200","126.3038246","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","28.35","15km초과","삼산면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","서도면","37.6531305","126.2238429","OK","인천공항2터미널역","인천국제공항선","공항철도주식회사","인천광역시 중구 공항로 272","27.60","15km초과","서도면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","선원면","37.7166400","126.4893700","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","13.83","8km초과","선원면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","송해면","37.7759204","126.4623744","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","20.06","15km초과","송해면, 강화군, 인천광역시, 23019, 대한민국"
"한국미인테라피","인천","인천","강화군","양도면","37.6676800","126.4284500","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","16.65","15km초과","양도면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","양사면","37.8026812","126.4060337","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","25.64","15km초과","양사면, 강화군, 인천광역시, 23011, 대한민국"
"한국미인테라피","인천","인천","강화군","하점면","37.7684050","126.4048539","OK","양촌역","김포도시철도","김포골드라인에스알에스㈜","경기도 김포시 양촌읍 양촌역길 107","23.23","15km초과","하점면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","화도면","37.6165073","126.4189198","OK","영종역","인천국제공항선","공항철도주식회사","인천광역시 중구 백운로414번길 75","14.87","8km초과","화도면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","검단동","37.6132558","126.6487956","OK","검단사거리역","인천지하철 2호선","인천교통공사","인천광역시 서구 검단로 473 (왕길동)","1.46","","검단동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","당하동","37.5854662","126.6805067","OK","독정역","인천지하철 2호선","인천교통공사","인천광역시 서구 서곶로 760 (백석동)","0.40","","당하동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","마전동","37.5969838","126.6676253","OK","마전역","인천지하철 2호선","인천교통공사","인천광역시 서구 완정로 68 (마전동)","0.09","","마전동, 당하동, 검단구, 인천광역시, 22640, 대한민국"
"한국미인테라피","인천","인천","검단구","불로대곡동","37.6177446","126.6791275","OK","검단호수공원역","인천지하철 1호선","인천교통공사","인천광역시 서구 불로동 608-16","1.87","","불로대곡동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","아라동","37.5913583","126.7119120","OK","아라역","인천지하철 1호선","인천교통공사","인천광역시 서구 당하동 1238","0.16","","아라동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","오류왕길동","37.5810833","126.6106940","OK","검단오류역","인천지하철 2호선","인천교통공사","인천광역시 서구 검단로 187 (오류동)","2.17","","오류왕길동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","원당동","37.5924107","126.6938209","OK","신검단중앙역","인천지하철 1호선","인천교통공사","인천광역시 서구 원당로652","1.21","","원당동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","계양구","계산동","37.5432316","126.7198961","OK","경인교대입구역","인천지하철 1호선","인천교통공사","인천광역시 계양구 계양대로 162","0.60","","계산동, 계양구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","계양구","계양동","","","OK","","","","","","역미배정",""
"한국미인테라피","인천","인천","계양구","작전동","37.5304086","126.7257911","OK","작전역","인천지하철 1호선","인천교통공사","인천광역시 계양구 게양대로 73","0.29","","작전동, 작전2동, 계양구, 인천광역시, 21115, 대한민국"
"한국미인테라피","인천","인천","계양구","작전서운동","37.5308718","126.7469442","OK","임학역","인천지하철 1호선","인천교통공사","인천광역시 계양구 장제로 875","1.74","","작전서운동, 계양구, 인천광역시, 407-063, 대한민국"
"한국미인테라피","인천","인천","계양구","효성동","37.5293934","126.7065108","OK","작전역","인천지하철 1호선","인천교통공사","인천광역시 계양구 게양대로 73","1.42","","효성동, 효성1동, 계양구, 인천광역시, 21098, 대한민국"
"한국미인테라피","인천","인천","남동구","간석동","37.4669753","126.7050548","OK","간석오거리역","인천지하철 1호선","인천교통공사","인천광역시 남동구 경인로 674","0.25","","간석동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","구월동","37.4473875","126.7062890","OK","예술회관역","인천지하철 1호선","인천교통공사","인천광역시 남동구 예술로 172","0.52","","구월동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","남촌도림동","37.4283270","126.7215478","OK","선학역","인천지하철 1호선","인천교통공사","인천광역시 연수구 경원대로 480","2.01","","남촌도림동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","논현고잔동","37.3936073","126.7031795","OK","호구포역","수인선","한국철도공사","인천시 남동구 호구포로 205","1.02","","논현고잔동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","논현동","37.4031099","126.7261793","OK","인천논현역","수인선","한국철도공사","인천시 남동구 청능대로 567","0.43","","논현동, 논현1동, 남동구, 인천광역시, 21653, 대한민국"
"한국미인테라피","인천","인천","남동구","만수동","37.4529100","126.7358300","OK","만수역","인천지하철 2호선","인천교통공사","인천광역시 남동구 구월로 지하 367 (만수동)","0.43","","만수동, 만수1동, 남동구, 인천광역시, 21541, 대한민국"
"한국미인테라피","인천","인천","남동구","서창동","37.4321061","126.7491895","OK","운연역","인천지하철 2호선","인천교통공사","인천광역시 남동구 매소홀로 1229 (운연동)","1.24","","서창동, 장수서창동, 남동구, 인천광역시, 21604, 대한민국"
"한국미인테라피","인천","인천","남동구","장수서창동","37.4471592","126.7589506","OK","인천대공원역","인천지하철 2호선","인천교통공사","인천광역시 남동구 수인로 3677 (장수동)","0.54","","장수서창동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","3동","37.4595010","126.6658828","OK","도화역","경인선","한국철도공사","인천시 남구 숙골로 24번길 9","0.77","","3동, 수봉로163번길, 우진맨션아파트, 주안2동, 미추홀구, 인천광역시, 22156, 대한민국"
"한국미인테라피","인천","인천","미추홀구","4동","37.4523591","126.6596359","OK","인하대역","수인선","한국철도공사","인천시 남구 용현동 294-3","0.98","","용현1·4동, 미추홀구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","관교동","37.4433241","126.6908239","OK","인천터미널역","인천지하철 1호선","인천교통공사","인천광역시 미추홀구 예술로 85","0.80","","관교동, 미추홀구, 인천광역시, 22241, 대한민국"
"한국미인테라피","인천","인천","미추홀구","도화동","37.4713487","126.6617180","OK","제물포역","경인선","한국철도공사","인천시 남구 경인로 129","0.65","","도화동, 도화2·3동, 미추홀구, 인천광역시, 22102, 대한민국"
"한국미인테라피","인천","인천","미추홀구","문학동","37.4378379","126.6829082","OK","문학경기장역","인천지하철 1호선","인천교통공사","인천광역시 연수구 예술로 2","1.40","","문학동, 미추홀구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","숭의동","37.4636414","126.6505708","OK","제물포역","경인선","한국철도공사","인천시 남구 경인로 129","0.68","","숭의동, 미추홀구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","용현동","37.4508937","126.6492456","OK","인하대역","수인선","한국철도공사","인천시 남구 용현동 294-3","0.30","","용현동, 용현1·4동, 미추홀구, 인천광역시, 22188, 대한민국"
"한국미인테라피","인천","인천","미추홀구","주안동","37.4587798","126.6797890","OK","시민공원역","인천지하철 2호선","인천교통공사","인천광역시 미추홀구 경인로 371 (주안동)","0.12","","주안동, 주안1동, 미추홀구, 인천광역시, 22139, 대한민국"
"한국미인테라피","인천","인천","미추홀구","학익동","37.4400661","126.6564528","OK","인하대역","수인선","한국철도공사","인천시 남구 용현동 294-3","1.08","","학익동, 학익1동, 미추홀구, 인천광역시, 22205, 대한민국"
"한국미인테라피","인천","인천","부평구","갈산동","37.5154100","126.7267600","OK","갈산역","인천지하철 1호선","인천교통공사","인천광역시 부평구 부평대로 286","0.50","","갈산동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","부개동","37.4937932","126.7380537","OK","부개역","경인선","한국철도공사","인천시 부평구 수변로 22","0.63","","부개동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","부평동","37.4906976","126.7238170","OK","부평역","인천지하철 1호선","인천교통공사","인천광역시 부평구 광장로 15","0.04","","부평동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","산곡동","37.4991807","126.7024188","OK","산곡역","도시철도 7호선","인천교통공사","인천광역시 부평구 길주로 지하 379 (산곡동)","1.05","","산곡동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","삼산동","37.5151336","126.7418482","OK","삼산체육관역","도시철도 7호선","인천교통공사","인천광역시 부평구 길주로 지하 713 (삼산동)","0.97","","삼산동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","십정동","37.4766289","126.6974314","OK","동암역","경인선","한국철도공사","인천시 부평구 동암광장로 10","0.81","","십정동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","일신동","37.4808392","126.7479615","OK","송내역","경인선","한국철도공사","경기도 부천시 소사구 송내대로 43","0.88","","일신동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","청천동","37.5188330","126.7080961","OK","갈산역","인천지하철 1호선","인천교통공사","인천광역시 부평구 부평대로 286","1.20","","청천동, 청천2동, 부평구, 인천광역시, 21311, 대한민국"
"한국미인테라피","인천","인천","서해구","가정동","37.5265430","126.6740693","OK","가정역","인천지하철 2호선","인천교통공사","인천광역시 서구 봉오대로 234 (가정동)","0.23","","가정동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","가좌동","37.4881988","126.6764228","OK","인천가좌역","인천지하철 2호선","인천교통공사","인천광역시 서구 가석로 67 (가좌동)","0.22","","가좌동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","검암경서동","37.5583760","126.6562938","OK","검바위역","인천지하철 2호선","인천교통공사","인천광역시 서구 서곶로 492 (검암동)","1.90","","검암경서동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","석남동","37.5066407","126.6705375","OK","석남역","도시철도 7호선","인천교통공사","인천광역시 서구 길주로 지하 120 (석남동)","0.50","","석남동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","신현원창동","37.5392720","126.5882090","OK","청라국제도시역","인천국제공항선","공항철도주식회사","인천광역시 서구 에코로 163","3.75","","신현원창동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","연희동","37.5486392","126.6826642","OK","아시아드경기장역","인천지하철 2호선","인천교통공사","인천광역시 서구 서곶로 382 (연희동)","0.58","","연희동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","청라동","37.5330681","126.6299034","OK","청라국제도시역","인천국제공항선","공항철도주식회사","인천광역시 서구 에코로 163","2.65","","청라동, 청라3동, 서해구, 인천광역시, 22758, 대한민국"
"한국미인테라피","인천","인천","연수구","동춘동","37.4046979","126.6650924","OK","동막역","인천지하철 1호선","인천교통공사","인천광역시 연수구 경원대로 80","1.04","","동춘동, 동춘1동, 연수구, 인천광역시, 21971, 대한민국"
"한국미인테라피","인천","인천","연수구","선학동","37.4278854","126.6963107","OK","선학역","인천지하철 1호선","인천교통공사","인천광역시 연수구 경원대로 480","0.25","","선학동, 연수구, 인천광역시, 21938, 대한민국"
"한국미인테라피","인천","인천","연수구","송도동","37.3851499","126.6457433","OK","인천대입구역","인천지하철 1호선","인천교통공사","인천광역시 연수구 인천타워대로 155","0.58","","송도동, 송도1동, 연수구, 인천광역시, 22000, 대한민국"
"한국미인테라피","인천","인천","연수구","연수동","37.4190772","126.6860232","OK","연수역","수인선","한국철도공사","인천시 연수구 벚꽃로 115","0.64","","연수동, 연수구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","연수구","옥련동","37.4242577","126.6478206","OK","송도역","수인선","한국철도공사","인천시 연수구 비류대로 175(옥련동)","0.85","","옥련동, 연수구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","연수구","청학동","37.4234771","126.6645224","OK","송도역","수인선","한국철도공사","인천시 연수구 비류대로 175(옥련동)","1.13","","청학동, 연수구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","영종구","영종동","37.5043470","126.5389436","OK","영종역","인천국제공항선","공항철도주식회사","인천광역시 중구 백운로414번길 75","1.56","","영종동, 영종구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","영종구","용유동","37.4090800","126.4325567","OK","용유역","자기부상철도","인천광역시 인천국제공항공사","인천시 중구 용유로 44","1.92","","용유동, 영종구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","영종구","운서동","37.4844700","126.4862600","OK","운서역","인천국제공항선","공항철도주식회사","인천광역시 중구 흰바위로59번길 26","1.14","","운서동, 공항신도시, 영종구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","대청면","37.8330448","124.7035999","OK","인천공항2터미널역","인천국제공항선","공항철도주식회사","인천광역시 중구 공항로 272","157.59","15km초과","대청면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","덕적면","37.2317714","126.1155044","OK","용유역","자기부상철도","인천광역시 인천국제공항공사","인천시 중구 용유로 44","34.68","15km초과","덕적면, 옹진군, 인천광역시, 대한민국"
